lat,lon,lprice,rooms,area,floor,total_floors,house_type,condition
56.9503591,24.1084129,11.81687451,3,49,5,5,6,3
56.950365,24.1363559,11.73606902,5,133,4,4,2,3
56.9503847,24.1085452,11.84222921,4,82,4,5,2,3
56.9503981,24.1286418,11.68687877,3,83,4,6,6,3
56.950443,24.2008902,11.12726298,3,64,2,9,3,3
56.9504863,24.1240734,12.88664104,6,290,2,5,2,3
56.9504863,24.1240734,11.73606902,4,124,1,5,2,3
56.9504872,24.1309744,11.66992921,3,110,2,5,2,3
56.95048825,24.14085365,10.98529272,2,60,3,5,2,3
56.950576,24.1723616,10.76848499,2,53,1,2,2,3
56.9505796,24.1255938,12.01370075,4,100,6,7,2,3
56.9505796,24.1255938,12.03765399,3,89,6,7,6,3
56.9505796,24.1255938,11.54954665,2,45,7,7,2,3
56.9505796,24.1255938,11.54732689,2,45,7,7,2,3
56.9505809,24.12586876,11.15625052,2,60,6,6,2,3
56.9505884,24.1734239,11.49272276,3,82,4,5,2,3
56.9505884,24.1734239,11.28978191,3,68,5,5,1,3
56.9505884,24.1734239,11.05089001,2,49,1,5,2,3
56.9506147,24.1212313,11.89818787,2,47,2,5,2,3
56.9506147,24.1212313,11.27720313,2,40.3,5,5,2,3
56.9506147,24.1212313,11.14186178,2,35,4,5,2,3
56.9506147,24.1212313,12.98079981,4,155,2,5,2,3
56.9506479,24.12961142,10.37349118,2,44,3,3,5,3
56.95067725,24.13975625,10.46310334,1,34,3,4,6,1
56.95076315,24.18956911,11.07131491,2,60,9,9,3,3
56.9507767,24.1332307,10.95080655,2,51,5,6,2,3
56.95080655,24.10298146,11.60823564,3,80,3,5,2,3
56.95080655,24.10298146,11.69524702,3,80,3,4,2,3
56.9508163,24.1271389,10.95954023,2,41,4,5,2,3
56.9508163,24.1271389,10.55841352,1,23,2,5,2,3
56.9508163,24.1271389,10.88743693,2,41,2,5,6,3
56.9508163,24.1271389,10.98529272,2,34.8,2,5,2,3
56.9508163,24.1271389,10.53209621,1,21,2,5,2,3
56.9508163,24.1271389,10.66895539,1,26.2,2,5,2,3
56.9508474,24.1241128,11.08214255,2,30,1,4,6,3
56.95086155,24.14187365,10.46310334,2,50,4,4,2,3
56.9509145,24.12684504,11.65268741,6,138,6,7,6,3
56.95092055,24.14612482,8.974618038,1,22,2,2,5,3
56.95092055,24.14612482,9.011889433,1,18,2,2,5,1
56.95092055,24.14612482,9.780754787,3,55,2,2,5,1
56.95092055,24.14612482,10.25765937,5,68,2,2,5,1
56.95092055,24.14612482,9.5742888,2,43,2,2,5,1
56.95092625,24.12791514,11.62607556,2,50,3,6,2,3
56.95092625,24.12791514,11.1351728,1,31,2,6,2,3
56.95092625,24.12791514,12.0124879,3,83,2,6,2,3
56.95092625,24.12791514,11.1351728,1,30,2,5,2,3
56.9509444,24.12835777,11.98292909,4,153,5,6,2,3
56.9509491,24.19895959,11.31325427,3,66,2,5,3,3
56.9509836,24.18163572,11.41861479,4,91,3,9,3,3
56.9509836,24.18163572,11.76756768,4,92,7,10,3,3
56.9509837,24.18337314,11.35040654,2,52,4,9,2,3
56.9509837,24.18337314,11.14041146,2,51.1,1,9,6,3
56.9510945,24.14202167,11.40756495,3,82,2,4,2,3
56.9510949,24.1313031,11.73606902,3,101.9,2,6,6,3
56.9511923,24.0659141,11.87059991,4,111.4,4,4,2,3
56.9511923,24.0659141,9.998797732,2,57,3,3,5,2
56.9512026,24.0005229,11.26446411,2,46,6,9,1,3
56.9512026,24.0005229,11.26446411,1,46,6,9,1,3
56.9512368,24.1334549,12.29682701,6,150,6,7,2,3
56.9512368,24.1334549,11.81303006,3,84,3,6,6,3
56.9512979,24.1255555,12.01370075,4,97,4,5,2,3
56.9513344,24.184393,11.75978554,4,88,2,12,6,3
56.9513344,24.184393,11.75978554,3,88,2,12,6,3
56.95133675,24.18268403,11.1124479,3,78,2,9,6,3
56.9513816,24.1289619,11.4019939,2,70,6,6,6,3
56.9513816,24.1289619,11.60823564,3,56.2,2,6,2,3
56.9514132,24.00387618,11.8035183,4,78,8,9,3,3
56.9514132,24.00387618,11.37785002,2,51,6,9,3,3
56.9514132,24.00387618,11.78283809,4,78,6,9,3,3
56.9514132,24.00387618,11.28353746,2,45,7,9,3,3
56.9514132,24.00387618,11.40755384,2,45,2,9,3,3
56.9514132,24.00387618,11.91035168,4,78,2,9,3,3
56.9514132,24.00387618,11.51191495,2,51,2,9,3,3
56.9514132,24.00387618,11.26918372,2,45,6,9,3,3
56.9514132,24.00387618,11.35445714,2,51,4,9,3,3
56.9514227,24.1336976,11.75978554,3,72,3,3,2,3
56.9514449,24.0540069,10.91508846,2,50,2,5,3,3
56.9514796,24.1411797,12.22783414,5,146,5,2,2,3
56.9515082,24.17856285,11.35627165,4,98,5,6,3,3
56.9515994,24.1159776,11.50287513,1,40,4,5,2,3
56.9515994,24.1159776,12.10071213,2,60,2,4,6,3
56.9515994,24.1159776,11.88448902,3,59,5,5,2,3
56.9515994,24.1159776,12.03913219,2,68,4,5,2,3
56.9515994,24.1159776,12.02574909,3,67,4,5,2,3
56.9515994,24.1159776,11.9316358,2,61,4,5,6,3
56.95161295,24.12245715,11.9511804,2,51,3,6,2,3
56.95161295,24.12245715,12.60652521,6,119,6,6,2,3
56.95161295,24.12245715,11.79810441,3,53,6,6,2,3
56.95161295,24.12245715,11.54005413,2,41,6,6,2,3
56.9517249,24.18045461,10.87804719,2,46,6,9,3,3
56.95172905,24.12581489,11.39639165,2,55,3,5,2,3
56.9517628,24.06734871,9.199279425,1,17.5,1,2,5,1
56.9517628,24.06734871,9.367344121,1,21,2,2,5,1
56.9517628,24.06734871,9.210340372,1,17,2,2,5,1
56.9517628,24.06734871,9.357897936,1,18,2,2,5,1
56.9517628,24.06734871,9.781319919,1,21,1,2,5,1
56.9517628,24.06734871,9.998797732,2,37,2,2,5,1
56.9517964,24.1263057,11.51292546,2,59,2,5,2,3
56.95181495,24.24723964,11.08145,2,50,1,5,2,3
56.9518384,24.1999196,10.87804719,3,66,1,5,3,3
56.9518384,24.1999196,10.60905725,2,50,5,5,3,3
56.95185735,24.15006807,10.1266311,1,24,1,2,2,3
56.95185735,24.15006807,10.38899537,2,55,1,2,5,3
56.9518586,24.00494568,11.5612298,3,60,7,9,3,3
56.9518586,24.00494568,11.77685005,4,78,5,9,3,3
56.9518586,24.00494568,11.56974049,3,60,8,9,3,3
56.9518739,24.1686217,10.55596898,2,69.2,2,3,2,1
56.9518761,24.1257094,11.3736634,3,58,1,3,2,3
56.9518761,24.1257094,12.00707278,3,89,6,7,2,3
56.9518761,24.1257094,11.50489329,4,64,1,3,2,3
56.9519769,24.12618977,11.73606902,3,101,5,5,6,3
56.95198235,24.15077437,11.73606902,4,91,2,5,2,3
56.95203525,24.00385323,11.60732614,2,50,3,9,3,3
56.95203525,24.00385323,11.98261655,4,77.7,3,9,3,3
56.95203525,24.00385323,11.77528204,3,60.2,3,9,3,3
56.95203525,24.00385323,11.46688153,2,45,3,9,3,3
56.95203525,24.00385323,11.58097656,3,60,9,9,3,3
56.9520463,24.11476,12.04355372,3,82,4,4,2,3
56.9520463,24.11476,12.18075484,3,97,4,5,2,3
56.9520814,24.14965264,10.46310334,1,38,1,2,5,3
56.95211405,24.14536497,10.858999,1,27,5,5,6,3
56.9521257,24.1761138,11.28978191,3,79,9,9,3,3
56.9521257,24.1761138,11.43712375,3,76,6,9,3,3
56.9521257,24.1761138,11.12726298,3,77,9,9,3,3
56.9521361,24.1780367,11.1124479,2,58,5,9,3,3
56.9521379,24.14678706,10.50232405,2,82,1,2,5,3
56.9521436,24.1276865,11.46163217,2,47,6,7,2,3
56.9521436,24.1276865,11.1844214,1,37,6,7,2,3
56.9521699,24.1956953,10.40426284,1,37,3,5,6,3
56.9522631,24.1321563,11.8913619,4,87,2,5,2,3
56.9523528,24.1238417,11.94145585,2,55,2,7,2,3
56.9523528,24.1238417,12.37581542,3,95,2,6,2,3
56.9524058,24.00650792,11.25154771,2,47,9,9,3,3
56.9524263,24.1287007,11.73606902,2,58,2,6,2,3
56.9524263,24.1287007,11.22190449,3,59.8,3,6,6,3
56.9524291,24.15122225,9.392661929,1,20,2,2,5,3
56.952452,24.188248,11.91839057,2,63,4,24,4,3
56.952567,24.1378884,10.68051622,2,45,2,4,6,3
56.95264935,24.12590696,11.85651517,2,80,1,7,2,3
56.95264935,24.12590696,11.57213732,2,80,1,5,2,3
56.9526541,24.1433157,11.1124479,1,56,6,6,2,3
56.9526541,24.1433157,11.2515607,2,48,1,4,2,3
56.9526754,24.1155509,11.00209984,3,68,3,5,1,3
56.952698,24.1299733,10.78487623,1,33,5,5,2,3
56.952698,24.1299733,11.15051985,1,48,5,5,2,3
56.952698,24.1299733,11.19127287,2,54,1,5,2,3
56.952698,24.1051471,11.65268741,1,52,5,5,2,3
56.952698,24.1051471,12.5157608,4,123,3,5,2,3
56.952698,24.1299733,11.9171231,4,84,2,5,2,3
56.952698,24.1299733,11.47615774,2,48,2,5,2,3
56.952698,24.1299733,11.9171231,4,84,2,5,6,3
56.952698,24.1299733,11.74720676,2,64,3,5,2,3
56.952698,24.1299733,11.47615774,2,48,2,4,2,3
56.952698,24.1051471,11.88448902,2,67,5,5,2,3
56.952698,24.1299733,11.7293505,2,64.5,2,5,2,3
56.952698,24.1051471,11.49272276,2,34,3,5,2,3
56.9527285,24.19079871,11.90496755,3,95,6,7,2,3
56.95273165,24.19296819,10.93310697,2,48,3,9,4,3
56.9527501,24.1355324,11.62625415,3,83,4,5,2,3
56.9527504,24.124026,11.46163217,4,99,6,6,6,1
56.9527504,24.124026,11.46163217,4,99,6,6,2,3
56.95275325,24.15161295,9.581903928,1,18,1,2,5,1
56.95275325,24.15161295,9.384293679,1,20,2,2,5,1
56.9527936,24.2063812,10.83958091,3,55,5,5,3,3
56.9527936,24.2063812,10.96819829,2,51,3,5,3,3
56.9528907,24.129681,11.56171563,5,97,2,2,5,3
56.9528912,24.12876676,11.32659589,3,51,4,5,2,3
56.952975,24.0166971,10.81977828,3,63,5,9,3,3
56.952975,24.0166971,10.73639668,1,46,8,12,3,3
56.952975,24.0166971,11.22524339,3,64,4,9,3,3
56.952975,24.0166971,10.74720759,2,50,4,9,3,3
56.952975,24.0166971,10.858999,3,71,4,5,3,3
56.95301735,24.13486328,12.00150548,4,123,3,5,6,3
56.95305905,24.18957842,11.9511804,2,108,5,8,3,3
56.95305905,24.18957842,11.50287513,2,86,6,9,3,3
56.9531436,24.1255034,11.9381932,3,82,6,7,2,3
56.9531436,24.1255034,12.59473064,4,125,4,6,2,3
56.9531436,24.1255034,12.4292162,3,87,4,6,2,3
56.9532932,24.1222418,12.4292162,3,84,6,7,4,3
56.95329855,24.17119814,10.81977828,1,50,6,9,3,3
56.9533109,24.1349288,11.31447453,2,58,1,5,2,3
56.9533366,24.02841445,10.79957558,2,50,3,5,3,3
56.9533468,24.1435411,10.0647557,1,27,1,2,5,3
56.95337965,24.0470011,10.858999,3,69,5,5,4,3
56.95339055,24.19110532,11.76368418,2,80,5,7,2,3
56.95341415,24.1672841,10.858999,1,46,8,12,3,3
56.95341415,24.1672841,11.08214255,3,73,5,12,3,3
56.95343085,24.1734659,11.17043516,3,79,9,9,3,3
56.95350215,24.19213177,11.12726298,3,63,5,9,3,3
56.95350215,24.19213177,10.91508846,3,62,3,9,3,3
56.95350215,24.19213177,11.08214255,3,63,6,9,3,3
56.95355685,24.18409033,10.5941316,1,40,5,5,3,3
56.953575,24.1861001,10.75790288,2,42,2,2,6,3
56.95362445,24.18336245,10.32548196,1,39,1,5,3,3
56.95362445,24.18336245,10.7342204,1,42,3,5,3,3
56.95362985,24.13240646,11.71993963,4,102.7,2,4,2,3
56.95362985,24.13240646,11.55214618,3,80.8,4,4,2,3
56.9536789,24.1668081,11.41861479,4,94,9,9,3,3
56.95368175,24.04909606,10.54534144,2,38,1,5,3,3
56.95369015,24.1977413,10.71441777,2,49,5,9,3,3
56.95369015,24.1977413,10.95954023,3,59,9,9,3,3
56.95369035,24.03096965,11.05087413,3,61,1,5,3,3
56.95369035,24.03096965,10.27505111,1,27.27,4,5,3,3
56.9537092,24.1021092,12.57418197,3,104.5,2,4,1,3
56.9537372,24.1465944,10.81977828,1,35,5,6,2,3
56.9537372,24.1465944,10.40426284,1,35,3,5,6,1
56.9537372,24.1465944,10.40426284,1,35,3,5,2,1
56.953749,24.1340229,11.28853113,3,52,2,2,6,3
56.9538485,24.1405336,11.65181746,2,64,2,7,4,3
56.9538641,24.12866688,12.23417408,4,121,2,5,6,3
56.9539113,24.1220605,12.32385568,4,122,5,5,6,3
56.9539256,24.1237609,11.77035449,4,105,4,6,2,3
56.9539256,24.1237609,10.69094441,1,33,1,6,2,3
56.9539256,24.1237609,11.38464881,4,74,1,6,2,3
56.9539256,24.1237609,11.39517743,3,92,6,6,2,3
56.9539286,24.1448758,9.61580548,1,22,2,2,5,3
56.95393085,24.12924228,11.54248427,4,81,2,2,5,3
56.9539408,24.2063673,10.79957558,2,51,3,5,3,3
56.9539529,23.9715892,11.14186178,4,76,3,9,3,3
56.9540026,23.98965914,11.92635874,4,102,2,3,2,3
56.9540026,23.98965914,11.45635511,3,57,1,3,4,3
56.9540264,24.11913349,9.903437551,3,167,1,7,1,2
56.9540449,24.19136456,11.81303006,2,86,5,6,4,3
56.95408345,24.19503663,10.99876094,3,57,1,9,3,3
56.9541725,24.2443253,11.77528973,3,86,4,4,4,3
56.9541725,24.2443253,11.43766298,3,74,1,5,1,3
56.9541725,24.2443253,11.85917121,4,113,3,5,1,3
56.9541725,24.2443253,11.2835123,2,64,2,5,1,3
56.9541725,24.2443253,11.96400108,3,105,1,4,1,3
56.9541725,24.2443253,11.32454559,4,75,5,5,1,3
56.9541725,24.2443253,11.32055357,3,75,1,5,1,3
56.9541725,24.2443253,10.88265918,2,46,3,5,1,3
56.9541725,24.2443253,11.08175786,2,57,3,5,1,3
56.9541725,24.2443253,11.85917121,4,113,3,5,4,1
56.9541725,24.2443253,11.08980542,2,51,2,5,2,3
56.9541725,24.2443253,11.06929109,2,51,1,5,1,3
56.9541725,24.2443253,11.43766298,3,74.2,1,5,1,3
56.9541725,24.2443253,11.62625415,4,93,2,5,3,3
56.9542026,24.1195654,12.34583459,3,93,4,7,6,3
56.9542113,24.18282968,10.49127422,2,48,1,2,2,3
56.95423785,24.183842,10.35774282,1,46,5,5,3,3
56.9542735,24.1202367,12.35449265,5,132,4,5,2,3
56.9542909,24.1329719,12.30138283,5,120,5,5,2,3
56.9543228,24.17910595,10.66895539,1,42,4,9,3,3
56.9543322,24.13130437,11.81303006,3,74,3,6,2,3
56.9543322,24.13130437,11.1844214,2,80,5,6,6,3
56.9543563,24.19854765,10.37349118,1,37,1,9,3,3
56.9543914,24.0086771,11.88448902,3,80,14,18,1,3
56.9543914,24.0086771,11.69524702,3,82,9,18,3,3
56.9543914,24.0086771,11.50287513,2,102,1,16,3,3
56.9544068,24.0257764,10.91508846,3,66,5,5,4,3
56.9544354,24.1200833,11.87059991,2,74,4,5,2,3
56.9544354,24.1200833,11.81303006,2,74.4,4,5,2,3
56.9544354,24.1200833,11.81303006,2,74,4,5,6,3
56.9545273,24.18557913,10.37349118,1,39,5,5,3,3
56.95456995,24.16825679,10.9970873,2,59,5,9,3,3
56.9546261,24.18719455,12.07254125,3,110,2,3,1,3
56.95476665,24.04792875,10.6454249,2,48,2,5,3,3
56.9548306,24.1221141,12.00957103,3,63.2,2,6,2,3
56.9548306,24.1221141,11.55569756,2,43,1,6,2,3
56.9548306,24.1221141,12.03806811,2,58.3,6,6,2,3
56.9548306,24.1221141,11.53742294,1,36.6,6,7,2,3
56.9548306,24.1221141,12.19714794,3,77,4,6,2,3
56.9548306,24.1221141,11.93475593,3,64.2,4,6,2,3
56.9548306,24.1221141,12.09066179,3,66,3,6,2,3
56.9548306,24.1221141,11.28451808,1,35,2,7,2,3
56.9548306,24.1221141,11.93475593,3,64,4,6,2,3
56.9548306,24.1221141,12.23524302,3,86,5,6,2,3
56.9548306,24.1221141,11.86294833,3,62,2,6,2,3
56.9548306,24.1221141,11.99522815,3,62.3,2,6,6,3
56.9548306,24.1221141,11.40422605,1,34.5,5,7,2,3
56.9548743,24.120069,12.04355372,5,141,3,6,2,3
56.95488155,24.05180492,10.59663473,1,33,9,12,1,3
56.95488155,24.05180492,10.86283777,2,45,11,12,1,3
56.954919,24.1536554,10.84544603,3,54,3,6,6,1
56.9550112,24.1985621,10.95954023,3,63,8,9,3,3
56.9550189,24.1293006,10.71441777,1,43,3,3,5,3
56.95508155,24.17682222,10.88743693,3,59,1,5,3,3
56.9551187,24.0079701,11.05879518,3,60,9,9,3,3
56.95518535,24.07243231,11.00209984,1,38,2,6,6,3
56.95518535,24.07243231,12.08390501,3,88,4,6,1,3
56.95521835,24.12012803,12.18586994,4,136,4,5,2,3
56.9552195,24.1262819,12.3883942,5,140,6,6,2,3
56.9552195,24.1262819,12.67607627,5,139,3,6,2,3
56.95523395,24.12155999,12.4874851,3,107,5,5,6,3
56.9552522,24.09999913,12.51722707,3,126,6,6,2,3
56.9552522,24.09999913,12.80765263,3,107,5,6,2,3
56.9552522,24.09999913,12.57379435,4,124,3,7,2,3
56.9552522,24.09999913,12.51722707,3,126,6,6,3,3
56.9552522,24.09999913,12.51722707,3,127,7,7,3,3
56.9552522,24.09999913,11.77528973,2,54,6,7,3,3
56.9552522,24.09999913,12.85055465,4,160,3,7,6,3
56.9552522,24.09999913,11.69524702,2,63,2,7,2,3
56.9552879,24.00523722,10.88743693,3,55,5,5,3,3
56.9553833,24.1488881,11.21182037,2,37,4,5,6,3
56.9553833,24.1488881,12.20607265,4,107,1,2,5,3
56.9553833,24.1488881,11.21182037,2,37,4,5,2,3
56.9553833,24.1488881,11.28978191,2,47,1,5,2,3
56.9553833,24.1488881,12.20607265,4,128,1,2,6,3
56.9553833,24.1488881,11.40756495,2,45,1,5,2,3
56.9553833,24.1488881,11.73606902,3,60,4,5,2,3
56.9553949,24.0522937,11.14620019,1,45,1,3,4,3
56.9553949,24.0522937,11.68687877,2,65,2,3,4,3
56.9554028,24.1300127,12.46843691,4,123,4,6,2,3
56.9554229,24.1240481,11.77667339,3,56.6,2,6,2,3
56.9554229,24.1240481,12.59133505,4,118,5,6,2,3
56.9554229,24.1240481,12.24779024,3,80,5,6,2,3
56.9554229,24.1240481,11.73254281,2,51.9,2,6,2,3
56.9554229,24.1240481,11.84312809,5,111.3,5,6,2,3
56.95546705,24.24181865,11.26318123,2,55,3,5,3,3
56.95546705,24.24181865,11.73606902,4,86,2,5,3,3
56.95546705,24.24181865,11.43766298,3,69,3,5,1,3
56.95546705,24.24181865,11.61050579,3,88,4,5,4,3
56.95546705,24.24181865,11.3009691,3,54,5,5,3,3
56.95546705,24.24181865,11.14908203,2,48,2,5,2,3
56.95546705,24.24181865,11.82041016,3,92,2,5,1,3
56.95546705,24.24181865,11.0373061,2,57,3,5,2,3
56.955472,24.1246883,11.91839057,5,109,5,5,2,3
56.9554841,24.20213934,10.858999,3,60,3,5,3,3
56.9555075,24.15349894,10.30895266,2,34,2,5,2,1
56.9555075,24.15349894,10.408798,1,26,2,6,6,3
56.9555075,24.15349894,10.55841352,1,28,5,6,6,3
56.9555119,24.1352351,11.31447453,3,58,2,6,6,3
56.9555119,24.1352351,11.28978191,3,59,2,6,6,3
56.9555119,24.1352351,11.39639165,3,74,2,2,1,3
56.9555119,24.1352351,12.09514108,3,112,4,6,6,3
56.955527,24.12644277,11.56171563,2,51,2,5,2,3
56.9555587,24.05068003,11.56977828,2,59,4,5,4,3
56.9555587,24.05068003,11.36616408,2,52,1,5,1,3
56.9555587,24.05068003,11.66616144,2,59,2,5,1,3
56.9555587,24.05068003,11.75978554,3,90,1,5,1,3
56.9555873,24.05017926,10.71441777,3,60,4,5,3,3
56.95559025,24.14631027,10.71441777,2,40,2,2,5,3
56.9556152,24.06916831,10.68051622,2,48,7,9,3,3
56.9556303,24.05211646,11.48383645,2,54,2,5,6,3
56.9556303,24.05211646,11.56836017,2,59,4,5,6,3
56.9556401,24.13449261,11.66134547,4,90,2,5,2,3
56.95567115,24.13141096,11.6127708,4,130,1,6,2,3
56.95567115,24.13141096,12.3883942,3,110,6,6,2,3
56.95567115,24.13141096,11.91170158,3,84,6,6,2,3
56.95567115,24.13141096,11.87059991,3,79,5,6,6,3
56.95567115,24.13141096,12.22587527,4,116,3,6,2,3
56.9557185,24.1356095,12.2010601,6,180,3,6,2,3
56.9557623,24.11080203,11.88448902,3,85,1,5,2,3
56.9557759,24.1253193,11.86358234,3,87,4,5,6,3
56.9557759,24.1253193,12.46843691,5,164,4,5,2,3
56.95578965,24.1841924,10.87804719,2,48,1,2,2,3
56.95578965,24.1841924,10.77895629,2,47,1,2,2,3
56.955916,24.04640132,10.81977828,3,60,2,5,3,3
56.9559247,24.0014761,10.75577295,2,49,1,5,3,3
56.9559527,24.1267505,12.04355372,3,85,3,6,6,3
56.9559527,24.1267505,12.17044547,3,87,5,6,6,3
56.9559593,24.1377371,11.08521475,2,41,1,5,2,3
56.9559909,24.0695827,11.22524339,2,66,2,5,2,3
56.9561314,24.0541248,11.99596871,5,91,3,5,3,3
56.9561495,24.1264378,11.65268741,4,94,4,5,2,3
56.9561495,24.1264378,12.04296531,3,94,5,5,2,3
56.9561572,24.20288687,10.51867319,2,39,2,5,3,3
56.9561637,24.1488231,11.40756495,2,50,2,5,2,3
56.9561637,24.1488231,10.82972862,1,28,5,6,2,3
56.9561795,24.1835724,10.39513036,1,37,4,5,6,3
56.9561795,24.1835724,10.21464198,2,38,2,5,1,3
56.9561795,24.1835724,10.59663473,2,39,2,5,1,3
56.95618635,24.18200706,10.94022444,3,60,3,5,3,3
56.95619685,24.09881962,11.52781408,3,59.7,5,4,4,3
56.95619685,24.09881962,11.73606902,2,59,2,5,2,3
56.95622285,24.1981137,10.66895539,2,50,7,9,3,3
56.95623425,24.00432958,10.95080655,2,50,5,5,3,3
56.95623425,24.00432958,10.95080655,2,51,5,5,3,3
56.9562996,24.1467585,10.91326863,2,36,5,5,2,3
56.9563024,24.12509715,12.70684793,5,137,3,6,2,3
56.9563166,24.0234127,12.34583459,3,99,1,3,2,2
56.95632235,24.18597856,11.35040654,2,45,3,5,2,3
56.95632235,24.18597856,11.66134547,3,65,4,5,2,3
56.95632235,24.18597856,10.83958091,1,26.4,1,5,2,3
56.9563689,24.1185508,12.5776362,3,126,5,6,2,3
56.95638065,24.19925104,10.93310697,3,59,2,9,3,3
56.9563965,24.1252722,12.4292162,4,112,5,5,2,3
56.9564335,24.1285032,11.60823564,3,76,5,6,2,3
56.9564335,24.1285032,11.97665948,3,72,4,7,2,3
56.95650225,24.18677831,11.1927202,2,56,15,15,3,3
56.95650225,24.18677831,11.60823564,3,80,14,16,1,3
56.95650225,24.18677831,11.60823564,3,80,13,16,2,3
56.956506,24.1531491,12.20607265,4,107,1,5,5,3
56.956506,24.1531491,11.73606902,3,64,4,5,2,3
56.95652115,24.1476809,11.73606902,3,60,2,5,2,3
56.95652115,24.1476809,11.73606902,3,60.47,2,5,2,3
56.95652115,24.1476809,11.00209984,1,31,5,5,6,3
56.95652115,24.1476809,11.81303006,3,68,2,5,6,3
56.95652115,24.1476809,11.85934803,3,72,3,5,2,3
56.9565335,24.1316134,12.46843691,5,192,2,6,1,3
56.95661335,24.09873043,11.53272809,3,73,2,5,6,3
56.9566594,24.1237638,12.00762171,3,64,4,6,2,3
56.9566594,24.1237638,11.92503512,3,60,4,5,2,3
56.956763,24.0954531,12.01309451,5,132,3,5,2,3
56.956763,24.0954531,10.79957558,2,38,5,3,6,3
56.956763,24.0954531,11.8913619,3,98.9,3,6,2,3
56.956763,24.0954531,11.32659589,2,56,1,5,6,3
56.956763,24.0954531,12.19602231,3,148,6,6,2,3
56.956763,24.0954531,12.61153775,6,204,2,5,2,3
56.956763,24.0954531,12.42520818,5,150,1,2,2,3
56.956763,24.0954531,12.15477935,3,110,1,2,2,3
56.9567777,24.1207762,12.20085908,3,83,2,6,2,3
56.9567777,24.1207762,12.45181882,5,129,5,6,2,3
56.9567777,24.1207762,12.12093406,5,92,4,6,2,3
56.9567777,24.1207762,12.14238709,3,85,3,6,2,3
56.9567777,24.1207762,11.84989758,2,61,3,6,2,3
56.9567829,24.0344957,10.46024211,2,39,3,5,3,3
56.9567829,24.0344957,10.75790288,3,62,4,5,3,3
56.9567829,24.0344957,11.00209984,3,54,5,5,3,3
56.9567829,24.0344957,10.62132735,2,49,3,5,3,3
56.9568138,24.1172697,11.17465161,2,50,3,5,2,3
56.95684165,24.20051235,11.08214255,4,75,6,9,3,3
56.9568556,24.12558568,12.03765399,3,78,3,5,1,3
56.956956,24.117125,12.1281111,4,125,4,5,2,3
56.9569585,24.2536804,11.47210347,2,58,3,5,3,3
56.9569585,24.2536804,11.80559508,3,77,3,5,4,3
56.9569585,24.2536804,11.65268741,3,73,1,5,3,3
56.9569585,24.2536804,11.77143616,3,77,2,4,4,3
56.95697915,24.16946466,10.53209621,1,39,1,5,3,3
56.95698695,24.01861276,11.60823564,3,68,3,4,3,3
56.95698695,24.01861276,11.60823564,3,68,3,4,4,3
56.9570069,24.1987368,10.2327913,1,28,5,5,3,3
56.9570069,24.1987368,10.78518684,3,64,5,5,3,3
56.9570069,24.1987368,10.71441777,2,50,5,5,3,3
56.9570069,24.1987368,10.99373159,3,60,5,5,3,3
56.9570069,24.1987368,11.44035477,3,66,5,5,3,3
56.9570178,24.1478467,10.79957558,3,68,1,5,1,3
56.9570213,24.152592,8.895629627,1,24,1,2,5,1
56.9570587,24.1144353,12.4292162,4,102,1,6,2,3
56.9570587,24.1144353,13.11231304,5,164,4,6,2,3
56.9571003,24.11146504,12.92391244,4,145,3,5,2,3
56.95714135,24.20117228,10.90595598,3,59,2,9,3,3
56.95720875,24.17357628,10.99532696,3,58.8,1,5,3,3
56.9572401,24.1779622,10.93292838,3,63,4,5,3,3
56.9572401,24.1779622,10.77895629,2,49,1,5,4,3
56.9572544,24.00220515,11.03488966,3,59,4,5,3,3
56.95734025,24.12664554,12.1521443,3,131,5,6,6,3
56.9573521,24.1102131,11.6351431,3,67,2,5,6,3
56.957361,24.00610174,10.60905725,2,49,2,5,3,3
56.9574718,24.16698909,11.50287513,3,83,1,6,6,3
56.9574718,24.16698909,11.65268741,3,81.3,6,6,3,3
56.9575184,24.2777127,11.81303006,3,85,3,4,3,3
56.9575957,24.0238997,11.2835123,4,91,1,9,3,3
56.957651,24.13457795,10.79753268,1,32,3,4,6,3
56.95765645,24.29116442,10.66895539,3,66,2,5,1,3
56.95765645,24.29116442,10.88743693,2,53,4,5,6,3
56.95765645,24.29116442,10.71441777,3,66,2,5,1,3
56.9576685,24.008248,11.06663836,3,63,9,9,3,3
56.9576685,24.008248,10.87804719,3,63,1,9,3,3
56.95770335,24.0505207,10.51867319,2,37.4,4,5,3,3
56.957715,24.11911096,12.52452638,3,88,3,5,2,3
56.957715,24.11911096,12.4874851,3,82,2,5,2,3
56.95772985,24.13231463,11.3083583,2,52.2,5,5,2,3
56.9578128,24.1300556,11.88689991,4,97,6,6,2,3
56.9578148,24.1142082,12.59473064,3,109,6,6,2,3
56.95789295,24.00103547,12.25486281,4,125,5,7,1,3
56.9579533,24.1425116,11.51292546,3,96,3,6,2,3
56.9580423,24.2381625,11.00209984,2,48.96,9,9,3,3
56.9580423,24.2381625,10.83958091,2,50,7,9,3,3
56.95811035,24.14876117,11.27466828,2,56,1,6,6,3
56.9581178,24.1311146,9.994241916,2,35,1,2,5,3
56.9581357,24.07116346,10.37349118,3,48,1,2,5,1
56.9581357,24.07116346,9.76995616,1,24,1,2,5,3
56.9581357,24.07116346,9.928180165,1,28,2,2,5,3
