lat,lon,lprice,area,kitchen_area,rooms,level,object_type,building_type
56.103306,47.275757,14.64841968,55,28,2,5,1,1
56.108358,47.2623248,14.15198279,36,9,1,3,1,3
44.9644289,34.1135702,15.12384338,35,6,1,6,1,1
57.1017831,65.5622829,15.33063779,52,17,1,2,2,1
55.784147,37.846921,15.50949916,39.4,18.1,1,16,2,2
47.2368072,38.8682557,14.07787482,41,6,2,2,1,3
53.7218114,91.421765,15.05966515,65,9,3,5,1,1
43.5915783,39.7330763,16.3412392,94.4,15,3,2,1,2
55.4992312,37.5544396,15.97883358,95,20,3,2,1,3
50.5658879,36.5490695,15.06827353,45,7,2,9,1,1
43.6086701,39.7324914,14.53335035,80,8,1,4,1,1
55.0277933,38.0962355,15.05388479,48,9,2,3,1,3
52.0250696,113.4312297,14.89731573,53,8,2,5,1,3
56.0576476,92.9495637,14.87676706,32.2,7,1,7,1,3
54.2003589,45.2297264,14.6909793,49,6.5,2,1,1,1
59.8041597,30.3790491,15.50190951,46.4,10.6,1,6,1,2
64.5953978,39.8002795,14.73180129,25,7,1,3,1,3
55.7573567,49.2354458,15.16876507,34,5,1,7,1,1
43.419013,39.9661173,15.60727003,50,5,2,2,1,2
56.0434424,92.8831337,15.57336848,66,22,3,3,1,2
55.003731,82.9785515,15.21422744,44,7.1,2,4,1,1
55.786642,37.68668,16.25785759,35,8,1,8,1,4
53.2247577,44.949184,14.7900702,47,13,1,4,1,2
54.9742787,83.0700247,14.80132735,31,6,1,4,1,3
45.010067,41.902091,14.86282955,37.5,9,1,15,1,3
58.6244033,59.8147818,13.52782849,30,6.5,1,2,1,4
55.0236928,82.8507659,15.06827353,54.3,5.7,2,4,2,1
45.04191,38.993926,15.22649753,46,17,1,10,1,2
54.7659711,83.1060354,14.771022,44,7,2,5,1,1
46.2994673,47.9859118,14.64841968,50.8,7,2,1,1,1
55.5151179,37.5280913,15.80338491,42.5,6,2,4,1,1
55.1645999,61.458253,14.75160392,57,9,2,4,1,1
54.9759197,82.9001972,15.03338627,45,5,1,5,1,4
59.831349,30.324456,15.57336848,34.3,12,1,6,1,2
54.4741226,53.5251542,14.80876233,54.4,13.2,2,2,2,3
53.3758508,83.6691056,14.45736444,32,7,1,4,1,1
59.8072176,30.3741734,15.85021621,65,13,2,23,1,2
61.0372157,30.11029,15.0964444,32.7,9.5,1,4,1,3
47.704465,40.212203,14.84512998,80,12,3,2,1,3
51.6966227,39.1332314,15.34156686,58,10.5,2,2,1,3
56.1582289,101.6356537,15.1372664,62,6,3,5,1,1
55.5475347,37.7069635,15.85543134,61,7,3,3,1,1
56.3013102,44.0391089,14.771022,30.2,5.4,1,1,1,1
55.784147,37.846921,15.53593871,39.4,18.1,1,25,2,2
56.8445648,53.2858383,14.94691267,54,7,3,4,1,1
55.042118,82.93068,15.62379933,61,7.2,3,3,1,1
56.8063637,53.1867672,14.91412285,42,11,1,16,1,2
57.1131618,65.5813841,15.38412648,90,14,3,7,1,1
56.6951145,60.7945085,14.61031139,36.9,10,1,2,1,3
55.7943584,49.1114975,15.25297321,53,11,2,10,2,3
54.6254445,39.7358609,15.03634048,69,12,2,14,2,3
56.1046035,47.4773453,13.91082074,34,9,1,1,1,1
57.14043,65.582548,15.40474576,108.1,13,3,9,1,1
45.0855531,39.0446268,15.20180492,64.5,10,3,5,1,1
57.1756591,65.5558425,15.05388479,44.7,21.9,1,3,1,3
57.1737308,65.5582674,16.08246847,116,16.8,3,11,1,2
43.0708627,44.7380131,14.34613881,49,8,2,3,1,3
53.722356,91.443699,15.84234215,85,22,3,4,2,3
51.2802903,37.8024726,14.6909793,56,18,1,12,1,3
55.867576,37.565515,16.13789828,58,7,3,1,1,1
56.8689809,60.5396926,15.06827353,51.4,9.4,2,5,1,1
55.998015,93.016883,14.71972871,44.6,6,2,1,1,1
57.1475865,65.5928021,14.62644077,30.7,6.5,1,4,1,1
56.316925,43.950188,15.86963429,250,13,5,2,1,3
52.9624794,36.0892429,15.00943303,66.4,7.8,3,1,1,1
50.5461253,136.959265,14.6909793,60.7,6.4,3,10,1,1
55.9966946,92.9688342,14.61301775,30.5,6,1,3,1,1
54.734944,55.9578468,15.63391196,79,10.4,3,13,2,3
59.9807,30.336025,16.6890752,91,25,3,5,2,2
55.3913438,37.5608006,16.45456789,79,12.8,3,9,1,2
47.2503822,39.7650856,15.59046291,70,12,2,11,1,3
54.98153,82.86885,16.51013774,150,19,5,8,1,3
60.049981,30.436548,15.46416918,35,10,1,7,1,2
57.0954023,65.5732572,14.96924215,39,17,1,7,2,2
44.5802707,38.0729015,15.46416918,41.7,12.9,1,2,2,3
56.2843962,44.0729861,15.20180492,43,8.6,1,16,1,4
57.1529744,65.5344099,14.79758903,52,10,2,4,1,3
57.6028798,39.8355065,14.7900702,35,10,1,8,1,3
55.6374257,51.8275373,14.82711147,44.7,8.5,2,3,1,1
51.3128595,37.8938556,14.91412285,62,9,3,6,1,1
56.641718,47.967126,14.55267462,32,8.1,1,3,1,3
53.693487,55.9436406,13.71015004,34,7.2,1,5,1,3
47.2745513,39.7538283,14.73180129,48,6,2,3,1,3
55.7567107,52.0543794,14.86282955,59.4,12,2,2,1,3
56.4507726,38.0955279,14.25376549,32,5.6,1,1,1,3
60.0312435,30.1462903,15.27412558,37.3,12,1,4,1,2
55.7660781,37.220233,15.93559488,79.2,22.6,3,7,2,1
55.75396,37.620393,16.6487239,44,12.4,1,8,2,2
60.0810812,29.9625431,15.99592802,62,10.8,2,1,1,1
65.9937337,57.5550423,14.80876233,60,16,4,2,1,1
54.5968902,36.2688499,15.00943303,65,9,3,4,1,1
54.9786837,82.9043035,14.92407318,42.87,4.67,2,15,2,1
56.3478374,38.1673833,15.05966515,52.3,6,3,2,1,1
56.86483,60.556293,15.27412558,72.5,25.5,3,10,1,2
59.892771,30.438084,16.35711255,92,21.4,2,5,1,3
55.1963129,61.3350408,14.45683799,44,6,2,1,1,1
45.8634278,40.0917163,14.07787482,51,5.5,3,4,1,3
55.9923058,92.9831607,14.73180129,39,11.8,1,17,2,3
55.176453,61.464714,14.4306962,43,9,1,7,1,1
55.0241903,82.9507642,15.76142071,62,12,2,20,1,2
56.8131492,60.6297087,15.66396537,51,15,1,24,1,2
60.0575922,30.4724403,15.20180492,36.3,10.4,1,11,1,3
45.2772848,37.3727068,15.06827353,60,13.7,4,5,1,3
43.4308597,39.9316309,16.41820024,60,10,2,3,1,2
55.0303121,82.9439352,15.26242954,38,12,1,3,2,3
57.5814688,39.9145764,15.20648147,64.3,12.7,2,17,2,2
56.125485,47.377328,15.36094314,83.6,14.1,3,6,1,2
56.3412777,37.5397346,15.31958795,61,7.5,2,1,1,3
55.895605,38.48583,15.45450727,57.3,10.6,2,5,1,1
57.6098995,39.965583,14.7824944,57.2,11.5,2,4,2,3
56.2203299,43.8345403,14.91412285,37,7,1,2,1,1
47.2889641,39.7043043,14.30409057,25,6,1,7,1,1
55.0741555,82.9704927,15.17648711,59.3,7.1,3,7,1,1
54.9683274,82.8387273,14.91412285,52,9,2,1,1,1
57.9413607,60.0053677,14.07787482,44.5,5,2,1,1,1
55.028191,82.9211489,14.89731573,34.9,8.4,1,9,2,1
56.069509,92.942457,14.62644077,28.1,8.6,1,4,1,1
55.5160068,37.3750935,16.58182967,82.4,17,3,1,1,2
55.74596,37.407277,16.79470686,80,22.7,3,22,2,2
55.0568029,82.9473553,15.39448926,59.2,7,3,3,1,1
45.078003,39.003035,14.39212392,40,13,1,10,1,2
57.1248301,65.5561117,15.34156686,67.9,9,3,4,1,1
60.03504,30.226004,15.55597673,33.2,10.1,1,12,1,6
59.9472926,30.5605235,15.50190951,53,9.7,2,8,1,1
56.309488,44.0307433,16.08763644,128.5,11.5,4,1,1,3
55.9025569,38.0659586,15.2856864,42,6,2,3,1,1
55.75396,37.620393,16.11809565,33,13.5,1,7,2,2
56.0643074,92.9316452,15.48321738,79.8,8.7,4,2,1,1
54.7481598,20.5394183,14.82711147,36,5,2,1,1,3
55.770554,37.8274,16.04552496,43,6,2,3,1,1
55.0206231,82.9697701,14.97866137,64,6.7,3,2,1,6
54.9432319,83.0097424,14.89731573,40,10,1,3,1,3
51.56706,46.0229679,14.3864901,53,9.1,2,3,1,3
56.4423369,53.7745742,13.86430072,31,6,1,5,1,3
56.3190549,44.00433,15.80338491,78,5.7,3,4,1,3
56.204654,43.876225,14.66992589,34,8.5,1,2,1,1
42.981816,47.4716493,15.76142071,60,9,3,3,1,3
55.80562,37.76135,16.04552496,44,6,2,4,1,1
45.0608066,38.9688674,15.60560197,62.5,12,2,10,2,6
55.9300835,37.7954371,15.67959069,43.3,13,1,8,1,2
56.0468334,92.8960886,16.45456789,140,19,4,2,1,3
56.3233662,44.0328602,16.64282418,138,16,4,2,1,3
55.0689089,82.9350031,15.31958795,34.3,11.12,1,6,1,3
55.822412,37.432043,16.81124283,68.3,12.4,2,13,1,2
55.1869038,61.3800528,14.5809784,41,6,2,2,1,1
56.8374637,53.2188618,15.0964444,65.8,8.3,3,3,1,1
47.4856432,40.1021586,14.84512998,90.8,12.5,3,1,1,4
55.7935361,49.1803004,15.2856864,33,5.1,1,3,2,2
55.8291,37.521866,15.91352849,35,21,1,5,1,1
59.939084,30.315879,16.19505669,44,19.7,1,2,2,2
55.6759696,52.3278522,14.89051298,54,10,2,9,1,1
55.9730969,37.9363755,15.03928599,24.5,8,1,1,1,2
59.838143,30.1394796,15.52025865,46,10,2,9,1,1
53.8341808,91.3282039,14.80132735,64.5,9,3,2,1,1
55.0047538,82.9591146,15.19679238,43,5,1,5,2,3
59.858986,30.152788,16.54987807,44.3,27,4,3,1,2
53.3464972,83.6927383,14.72376912,44,6,2,2,1,1
55.0725653,82.9545296,15.48321738,66.7,13.6,2,1,1,3
57.154992,65.5403071,15.73975921,90,14,4,4,1,3
51.8115902,55.1431719,15.17648711,65,12,2,2,1,1
55.0464067,82.9090835,15.08807615,34,6,1,6,1,3
55.0059749,83.0145459,15.53827716,62,10,2,2,1,3
55.03925,82.9870904,15.59046291,78,12.9,3,4,1,1
53.5073093,49.2931356,14.80876233,49.8,7,2,12,1,3
50.5772112,36.5645392,15.11570222,40,10,1,5,1,4
56.1182292,93.3291398,15.09087336,70,9,3,6,1,1
56.3240627,44.0053913,15.15051162,31.4,9,1,12,1,4
57.098157,65.562975,15.05388479,37,9,1,12,1,1
55.1108902,82.931036,14.96291301,36.82,8.81,1,4,2,1
55.762895,37.932198,15.97883358,64,13,2,5,1,1
47.2889645,39.7424093,15.03338627,62,8,3,2,1,1
56.7943388,60.6202215,15.38204097,65.4,9,3,10,1,1
56.7827187,53.3803334,14.97553147,61,11,2,5,1,3
43.6123223,39.7161025,16.66621706,130,15,3,2,1,2
55.1657533,61.5315673,14.38082437,48.5,9,2,4,1,1
59.8518116,30.1420212,15.71761808,34,9,1,2,1,3
57.1529744,65.5344099,15.0244709,42.8,14.4,1,15,2,3
47.1385311,39.7484323,14.84512998,55,6.5,3,3,1,3
50.3099677,127.5537573,15.53827716,56.6,10.2,2,5,1,3
55.041354,82.960521,15.85543134,62.9,19,3,7,1,3
55.9258875,37.7515861,15.55597673,44.8,6,2,4,1,3
55.7666123,49.17614,15.78959158,68.7,19.2,2,4,2,2
57.1379962,65.5927676,15.53827716,105.7,14,4,6,1,1
56.0559521,92.7154942,15.11023773,63,9,2,7,2,2
59.939084,30.315879,16.55635058,66.7,17,2,3,2,3
55.85506,37.61503,16.3412392,49,13.4,1,8,1,2
56.7462848,38.877885,14.07787482,36.1,6,2,2,1,3
56.8482128,60.5601459,15.83041358,65.7,19.7,2,2,1,3
47.2142877,38.9327879,13.9552725,41,7,2,1,1,3
45.0855531,39.0446268,15.03928599,57.5,9.7,2,2,2,3
55.7397928,38.029433,15.34156686,32,11,1,13,1,2
55.868359,48.88338,14.93718812,41.4,10.5,1,13,1,2
55.7855665,49.2241272,15.43687704,55,11,2,9,1,1
54.8953757,38.0786248,14.80876233,30.7,6,1,3,1,3
45.1811225,38.3059208,13.86430072,49,16,3,1,1,3
45.0422613,38.922623,15.05388479,45,6.5,2,4,1,3
57.1676707,65.5591429,15.52025865,54,19,2,8,2,2
56.2840217,44.0353895,15.949677,83.4,12.4,3,2,1,3
54.9740472,82.9000844,15.31958795,57.8,7.7,3,5,1,1
55.9890846,92.8517787,14.84512998,33.5,8.1,1,1,1,3
43.4195638,39.9357703,17.14771507,94,40,2,4,1,2
54.9038448,37.3618616,14.6909793,30.6,6,1,2,1,3
47.2336947,39.6163216,14.44678233,32,6,1,5,1,1
59.999467,30.216595,16.61887094,63.3,11.7,2,10,1,2
55.8044522,37.7721806,16.39572739,60,6,3,3,1,1
42.9746342,47.5239143,15.18160221,100.5,80,2,2,2,2
55.998489,92.800451,15.08245816,43.2,10,1,7,1,3
47.194047,39.623798,15.06827353,54,9,2,24,1,2
51.6480305,36.1478438,14.86282955,48,8.5,2,5,1,3
59.214023,39.9374192,14.32833418,34.5,8.5,1,5,1,1
57.1233727,65.4908466,14.99416555,42.4,11,1,15,1,2
55.6766765,86.2719753,14.03865411,51.3,9,2,4,1,1
57.1101138,65.5534403,15.62379933,66.3,17.5,2,2,1,1
55.9165469,37.7102016,15.94249863,60.4,22.9,2,2,2,2
51.8335853,107.5842223,14.4306962,24.5,8,1,4,1,3
45.0689054,41.9357839,15.05388479,89,16,2,8,1,1
44.9025756,37.3361686,15.70258021,85,18.5,2,6,1,3
56.8406215,60.6805123,15.16358371,50,9,2,8,1,1
55.982235,92.82861,15.0964444,44,12,1,3,1,3
56.0103638,37.8471403,15.38391812,48.7,6,2,3,1,1
55.7186575,37.4319666,16.38045992,37,10,1,16,2,2
44.7316761,37.7342367,15.0964444,45.7,10.9,2,14,2,2
56.8290007,60.5334044,15.4447511,49,12,2,6,1,3
56.877887,53.19241,14.39772618,29.9,6.8,1,3,1,4
53.4065015,83.9293433,15.15051162,75.9,8,4,6,1,3
55.7943584,49.1114975,15.76127784,59.4,11.8,2,7,2,1
55.0525841,82.9135531,15.22649753,45.6,6,2,4,1,3
54.4737707,53.5301133,14.77063731,62,8.5,3,1,1,1
59.9245619,30.4830345,16.21249633,77.1,10.8,3,3,1,1
55.1046808,82.9823806,14.48333993,63,12,3,9,1,3
55.0240801,82.9216077,14.71159858,32,9,1,2,1,3
60.0345782,30.2279265,15.45450727,29,8,1,12,2,2
44.890125,37.3423272,15.25059508,43.7,10,1,6,1,2
52.0417891,113.5040248,15.34156686,61.6,7.7,3,5,1,3
56.059691,92.9197666,15.40474556,57,9,2,2,1,1
54.987896,82.8422351,15.17648711,60,7,3,7,1,1
45.0867986,39.0083498,14.40329722,41.1,12.5,1,6,1,3
58.010259,56.234195,14.66992589,31,6,1,1,1,3
54.1773522,45.1489101,14.73180129,58,10,2,1,1,3
55.813308,37.82485,16.13789828,49.3,6,3,9,1,1
54.9726801,82.7037113,14.43339525,40.6,9,2,2,1,3
43.768715,39.5290875,15.86963429,63,12,3,2,1,2
55.7053255,37.0181249,15.60727003,57,9,2,7,1,1
55.606,37.706676,15.57336848,32.5,8,1,1,1,1
55.1856757,61.4730613,14.5809784,51,11,2,4,1,1
45.0550115,38.9766273,15.11023773,40,10,2,1,1,3
45.0442642,38.9438686,16.30041721,145,15,4,9,1,6
55.9428679,37.489972,15.59890178,32,6,1,4,1,1
55.043943,82.927778,15.24342659,40,25,1,1,1,3
55.7376119,37.4118437,16.21340583,38,9,1,12,1,3
55.7436285,37.4185273,17.03438638,47,7,2,7,1,2
56.3437286,43.9063429,15.0304233,32.3,8.5,1,1,1,1
47.298057,39.72237,14.77868488,36,8,1,14,1,3
56.3240627,44.0053913,14.7900702,27,5.5,1,8,2,6
61.766543,34.3645486,14.91408951,51,12,2,5,1,1
47.2894459,39.7124022,14.94691267,54,12,2,6,1,3
54.1890812,45.2221806,14.7075086,35,9,1,3,1,3
55.7684891,49.1524634,15.60727003,37,8.9,1,7,1,3
55.692303,37.491143,16.89742053,73.2,10.5,3,11,1,1
56.636802,47.8279808,15.27412558,94.2,10.4,1,1,1,3
47.2377856,39.7006117,14.88022129,41.9,7,2,5,1,3
55.634705,37.324174,16.04552496,38,7.4,1,2,1,1
60.0071804,30.4044784,15.83041358,36,9,1,14,1,3
55.7289536,37.3435618,16.56598147,83,14,3,4,1,2
55.004482,83.01554,14.80876233,32,9,1,9,1,3
57.58935,39.857555,14.84512998,42,5.5,2,2,1,3
43.0277459,44.2292877,13.59236701,29,6,1,1,1,3
55.0301675,82.9511474,15.03634048,34.3,8.6,1,4,1,1
56.833614,60.652515,15.20180492,48.2,8,2,7,1,1
56.8945626,60.6413275,14.88022129,44.2,7,2,5,1,3
56.1272245,47.48563,14.11561515,35,8.5,1,2,1,1
55.8106649,49.1948988,15.31958795,55,5.9,3,4,1,3
57.1209346,65.5064715,15.87602409,71,12,3,7,2,6
63.4367943,53.578182,13.30468493,31,6,1,1,1,5
44.9014693,37.3420726,15.59890178,45.6,12.6,1,5,1,3
50.5581643,36.5752839,14.80876233,33,9,1,2,1,1
55.8635066,48.3789444,13.76421726,42.8,5,2,2,1,3
55.924845,37.548546,16.19967564,44,12,1,2,1,2
55.0047538,82.9591146,15.17648711,43.8,12.2,1,16,2,3
55.7943584,49.1114975,15.28396078,43,15.9,1,18,2,2
59.8482269,30.1105236,15.62379933,38.3,9.7,1,7,2,2
55.802057,49.20089,15.4348988,41,10,2,15,1,3
56.8017903,60.5004993,15.0832494,51.5,14.5,2,2,2,2
55.1905149,61.3362376,14.30409057,32,8,1,2,1,3
58.1359649,56.395491,14.91412285,66.4,12.1,3,6,1,1
55.1330958,61.4399323,14.62421608,50,8,2,4,1,1
45.0746512,38.9779189,14.97866137,43,13,1,17,1,2
47.2681072,39.8765692,15.09366276,66,12,2,6,1,3
56.1512803,47.1642766,16.01273514,161,23,5,5,1,3
54.9213159,82.9911603,14.97834882,33.2,8.4,1,6,1,1
57.6322538,56.531466,13.98946387,48,9,2,2,1,3
56.2621257,44.0162232,15.84365881,78.5,13,2,2,1,4
55.5359618,37.7276051,15.91964471,64,13,2,16,1,1
56.8996127,60.7526769,14.66137883,33.7,9,1,9,1,6
55.0722993,82.9100903,15.31958795,40,14.5,1,3,2,3
60.0419362,30.3985276,16.25785759,62,10.5,2,6,1,1
55.1305809,36.5784209,15.05388479,42,10,1,17,1,4
42.9692006,47.4120526,14.60396792,49,18,2,1,1,3
56.84548,53.2064412,14.87987641,39.4,10.5,1,4,1,3
57.0972118,65.6198733,15.03928599,50,14,1,20,1,6
55.0782732,82.8985912,15.65606019,144,22.6,4,2,1,2
55.1009092,82.9634599,14.82711147,29,6,1,4,1,3
54.94656,82.970744,14.48333993,41.36,10.88,1,7,1,1
59.86247,30.171572,15.59046291,46,14,1,10,1,2
55.0403696,82.9675488,15.52025865,42,19,2,8,2,6
56.8736522,53.2650344,14.85578727,38,21,1,8,1,1
56.8258182,35.902384,15.05388479,63,5.9,3,5,1,1
59.845189,30.110046,15.96727276,74,12,3,3,2,3
53.426125,83.93686,14.40274151,31,7,1,1,1,3
57.1158089,65.5025438,14.99877032,37,12,1,3,1,2
55.0081411,82.964829,15.36307307,40.3,10.4,1,3,2,3
47.4230823,40.0436587,14.71159858,51.4,8.6,2,2,1,1
56.0103638,37.8471403,15.64328046,56,11,2,12,2,2
55.1508011,37.4533252,15.06827353,44,6,3,5,1,3
44.7912952,37.4022055,15.20155489,70,12,2,1,1,3
44.6772676,37.7784911,15.2971151,61.8,12,2,5,2,2
56.8304266,60.678989,15.09366276,36.3,9,1,5,1,2
56.2551933,43.8626973,14.93065215,45,6,2,2,1,1
45.0280151,38.99635,15.31958795,41,12,1,5,1,3
53.3361823,83.6579997,15.03928599,59,10.9,2,13,1,3
54.2126961,45.1212024,14.82164199,50,6.5,2,8,1,1
55.9888662,92.9553378,15.06827353,61.1,12,2,2,2,1
43.0039229,47.4458198,14.48333993,52,9,1,3,1,3
52.9729077,49.7034803,14.31628585,56,10,2,3,1,3
59.91249,30.358987,16.10003351,44,14.4,1,9,2,2
55.9395089,37.9759594,15.2971151,43,13,1,3,1,2
55.1585594,61.3013289,16.61887094,200,100,3,1,1,6
55.701332,37.8415338,16.38045992,54,9,2,7,1,1
56.2728229,43.9825407,15.16358371,43.5,6,2,5,1,3
59.985345,30.351639,15.2971151,31.3,5.4,1,2,1,3
53.7196334,91.4265323,15.38412648,76.6,15,2,8,1,3
55.7849736,37.5608626,16.6005218,35.7,12,1,13,1,2
58.0972257,38.7332307,13.51440547,30,5,1,1,1,3
53.223711,50.192244,15.33063779,48,14,1,15,1,2
47.2060792,39.641894,14.02252473,21,4,1,3,1,1
55.1156206,82.9437917,15.67959069,104.8,12.1,4,9,2,1
57.1495056,65.6521557,15.20180492,51,9,2,2,1,1
55.839021,37.4895,16.3412392,45,6,2,3,1,3
55.0505466,82.9131494,15.46416918,63.6,5.9,3,5,1,3
54.9360459,82.9207285,14.86282955,45,5.5,2,2,1,3
54.7485881,20.4902669,15.77560534,74.1,10,3,2,1,3
56.2935991,44.0144342,15.0964444,45.1,5.5,2,4,1,3
59.939084,30.315879,15.4447511,34.9,10.5,1,5,2,2
56.0182146,37.4321459,15.59890178,45,12,1,6,1,3
56.3580172,37.5696284,15.57336848,70,10,3,1,1,3
60.053835,30.421214,15.36307307,31.9,8.3,1,4,1,2
44.6012786,40.7418068,14.34613881,45,9,2,3,1,3
57.1848141,65.5844158,14.62644077,28.5,6,1,1,1,3
48.6867966,44.4860615,14.85578727,47,6,2,2,1,3
53.3737,83.7494359,14.71159858,43,30,3,3,1,3
59.8457648,30.4846742,16.02378497,51,9,2,13,1,2
54.4899784,53.5028726,14.5809784,44,6,2,1,1,3
55.3891741,39.0076228,14.5809784,46,6,2,2,1,3
44.6039411,38.0286637,15.31958795,67,9,3,8,1,2
52.021357,113.5408877,15.25059508,46,9,1,6,2,3
56.3237846,44.0053398,15.78262291,61.4,9.6,2,2,1,3
54.7490319,83.055672,14.4306962,29,6,1,3,1,1
55.6708292,37.2623895,15.20180492,48.1,8,2,3,1,3
50.5773211,36.6715212,15.21915356,60,9,2,3,1,3
47.236405,39.5700621,14.75160392,32,9,1,2,1,3
44.6271762,41.9735305,14.88022129,60.5,8,3,3,1,3
44.892264,37.338897,15.31958795,33.3,8.5,1,13,1,2
57.1049369,65.5924804,15.06827353,41,10,1,14,1,3
45.1024303,39.0339752,14.771022,37.5,9,1,16,1,6
61.642818,50.8774324,14.84155215,50,7,2,3,1,1
54.725191,20.5381078,15.85436445,73.16,30.18,1,8,2,3
47.2331847,39.7037069,15.31958795,61.7,2.2,4,3,1,3
56.8206913,60.5675406,14.82711147,28.5,6,1,2,1,1
55.54267,37.486618,16.04013411,54,19.8,2,2,1,2
55.1961045,61.4791118,14.5809784,52,9,2,6,1,1
45.0727795,38.9359592,15.20180492,55,15,2,1,1,3
55.82665,37.42739,15.95557672,30,6,1,3,1,3
54.7354487,20.4639197,15.85673089,97,10,4,5,1,3
55.1089263,82.9426816,15.0964444,39,10.9,1,8,1,3
55.677747,37.561104,16.00156183,37.6,5,2,1,1,4
59.8426293,30.1499937,15.95557672,53,8.5,2,5,1,3
56.2834119,44.0440554,15.22649753,53.2,15.2,2,2,2,2
56.7542392,60.6190453,14.45736444,31,6,1,4,1,1
57.101295,65.5616285,15.40270286,56,10,3,14,1,1
45.056753,38.977559,15.42494847,60,12,2,4,1,3
54.9860392,82.9100415,14.99416555,46,5.8,2,1,1,1
45.085462,38.996585,15.19930179,64.9,14,2,4,2,2
54.9501424,83.067961,14.64841968,30.2,5.9,1,2,1,3
47.2159313,39.6240766,14.84155215,43,18,2,6,1,2
43.6187812,39.7415508,14.97991059,26.7,7,1,2,2,1
60.0313394,30.3273562,15.96727276,56,11,2,11,1,3
59.939084,30.315879,15.77560534,87.8,15,3,2,2,2
60.0283542,30.6886602,15.38412648,46,14.5,1,9,1,3
60.0233872,30.2204462,15.61556883,31.6,7,1,6,1,6
58.0620269,56.3573612,14.80876233,62,6,3,3,1,1
55.605,37.36147,15.93176607,38.5,14.2,1,11,1,1
55.8268038,37.9561854,15.87602409,76.4,12.4,3,2,1,1
55.6452922,51.8069859,14.96291301,48,8,2,2,1,1
57.1471375,65.5906083,15.15051162,63.2,6.1,3,3,1,6
56.6208176,47.8954061,15.17057222,90.8,13,3,3,2,3
56.294883,44.0380763,15.15051162,35.6,7.1,2,1,1,1
45.0437628,38.9627719,15.25059508,72.3,7.9,3,9,1,4
57.0952005,65.6300303,15.05966515,35,11,1,8,1,3
55.1006964,82.9730471,15.53648985,82,13.4,3,5,1,3
56.8567751,60.5858203,14.89731573,42,6,2,3,1,3
60.0059508,30.2665888,15.95439956,55.2,11,2,2,1,1
55.025271,37.3867818,14.97866137,78,12,3,3,1,4
55.7046479,52.3381302,15.70258021,90,15,4,5,1,1
45.0053774,39.0797804,15.17904793,51.4,7,2,3,1,3
55.8363621,49.1281875,15.26219422,35.5,6.5,1,1,1,1
59.4764083,33.846017,13.9552725,43,6.8,2,2,1,4
56.839036,60.626239,14.94691267,35,5,1,4,1,3
54.734944,55.9578468,14.73976946,33.4,19,1,15,2,2
45.2587374,38.1248196,15.31958795,62.8,18.6,2,7,1,2
58.0202801,56.301083,14.73180129,35,8.8,1,4,1,1
56.6313266,47.8445432,14.68680392,40,10,1,9,1,3
54.9696902,82.8771532,15.4447511,65,11,2,5,1,6
56.9014742,60.6293572,15.52025865,72,11,3,5,1,2
57.7631565,40.9448799,14.82711147,56,8.5,2,4,1,3
45.0127906,41.9131967,14.86282955,41,11,1,7,1,3
55.1188258,82.911955,15.17648711,48.2,10.2,2,7,2,6
45.0855531,39.0446268,14.28551419,34.5,10.4,1,3,2,2
57.1133283,65.5589037,15.14523457,37.4,6,1,16,1,2
55.0983185,82.9683239,15.06827353,42.7,5.9,2,4,1,1
55.853344,37.4516,15.70106391,35.4,11,1,16,2,2
44.8853643,37.3267643,15.25059508,38,11,1,1,1,4
53.24771,50.2598603,15.00639812,66.7,8.9,3,3,1,1
57.105643,65.7243348,15.1372664,54.1,11,2,15,1,1
57.1529744,65.5344099,15.50560637,67,27,2,3,2,2
56.3090441,44.0231583,15.31958795,63.3,6,3,2,1,3
55.0463035,82.9183329,15.42494847,65.8,7.2,3,2,1,3
57.116577,65.4986239,15.17648711,37,14.7,1,1,1,2
57.1025531,65.5635032,14.86633218,39,10,1,2,2,1
57.6812238,39.7981919,15.0244709,56,6,3,4,1,1
55.0333489,82.9143191,15.41489813,44,6,2,4,1,3
59.860608,30.456113,15.96610929,34.4,10.5,1,24,1,2
53.3273118,50.3167538,14.6909793,47.8,28.6,2,2,1,3
55.9922034,92.899746,14.82711147,45,6,2,2,1,1
54.901653,52.3061979,16.16688582,191,16.4,4,2,1,3
45.09096,39.011506,14.5994121,37.41,13.3,1,12,2,2
56.628124,47.754656,15.06827353,67,15,2,2,1,3
47.274555,38.927846,14.66992589,51,12,2,10,1,1
55.681681,37.518147,16.78592502,56.4,11.5,2,11,1,6
59.825135,30.32636,15.59046291,43.2,13.1,1,3,2,3
56.3209307,44.0185586,16.07623145,88,12,3,8,1,2
54.1741067,37.6140777,15.25059508,38,7,1,23,1,3
55.6929458,37.9640529,15.2971151,36,10,1,3,1,3
56.332237,38.133385,15.38412648,55,20,2,6,1,3
56.249677,43.849491,15.46416918,58,12,2,5,1,3
55.6375,37.526726,16.50335805,57,7,3,2,1,1
56.0382507,92.9041417,15.62379933,71,9,3,6,1,1
55.874799,37.548995,16.48965921,55.4,10.4,2,20,1,2
55.012935,83.0045233,14.62644077,41.36,10.8,1,2,2,1
44.1232443,39.0756745,14.91412285,35,8,1,3,1,4
56.8285055,60.6141469,15.94016444,77,20,2,7,2,6
55.897624,37.540057,16.16688582,45,6,2,3,1,1
